name,type,lat,lng,address,phone,source,gmaps
We For You @7,catering,13.7415619,100.5549225,"We For You @7, Soi Sukhumvit 7, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7415619,100.5549225"
where do we go,bar,13.8246544,100.592916,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.8246544,100.592916"
Whisky,catering,13.7416411,100.5531494,"Whisky, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7416411,100.5531494"
white space,building,13.7377966,100.4954217,"white space, Thetsaban Sai 1 Road, Thon Buri District, 10600, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7377966,100.4954217"
Whiteline,catering,13.7274342,100.5308638,"Whiteline, Soi Si Lom 6, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7274342,100.5308638"
WHITENOISE,bar,13.7334301,100.5814596,"Seenspace Thonglor 13, 2nd Floor, 251/1 ซอยทองหล่อ 13",,OSM,"https://www.google.com/maps/search/?api=1&query=13.7334301,100.5814596"
Widdershins,catering,13.7402176,100.5098093,"Widdershins, Yaowarat Road, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7402176,100.5098093"
Wine Collection,bar,13.7308883,100.5816227,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7308883,100.5816227"
Wine connection,catering,13.7359956,100.5668493,"Wine connection, Soi Sukhumvit 31, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7359956,100.5668493"
Wine Loft,catering,13.7419919,100.5436886,"Wine Loft, Soi Langsuan, Pathum Wan District, 10330, Thailand",+6626521965,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7419919,100.5436886"
Wine Republic,catering,13.7324895,100.5822447,"Wine Republic, Soi Thong Lo 10, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7324895,100.5822447"
Wisgars,catering,13.7382772,100.5631365,"Wisgars, Soi Sukhumvit 23, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7382772,100.5631365"
Wishbeer,catering,13.7166062,100.5898833,"Wishbeer, 1491, Soi Sukhumvit 67, Vadhana District, 10110, Thailand",02 392 1403,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7166062,100.5898833"
Witch Craft,catering,13.7412164,100.5531976,"Witch Craft, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7412164,100.5531976"
Witch's Tavern,catering,13.7399556,100.5490238,"Witch's Tavern, Soi Witthayu 1, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7399556,100.5490238"
Wonderland,catering,13.7412011,100.5533157,"Wonderland, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7412011,100.5533157"
Wong's place,catering,13.7213401,100.5468426,"Wong's Place, 37/34, Soi Si Bamphen, Sathon District, 10120, Thailand",+66819010235,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7213401,100.5468426"
Woodball,catering,13.7279272,100.5304878,"Woodball, 130/3, Soi Si Lom 8, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7279272,100.5304878"
Woodstock,bar,13.7339612,100.5798609,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7339612,100.5798609"
Woody,adult,13.7517508,100.5754595,"Woody, Royal City Avenue, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7517508,100.5754595"
wxyz,catering,13.7443233,100.5564845,"wxyz, 35, Soi Sukhumvit 11, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7443233,100.5564845"
Ximbangkok,bar,13.7321002,100.5760809,49 ซอยสุขุมวิท 49 วัฒนา,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7321002,100.5760809"
XYZ Ekkamai,catering,13.7293617,100.586763,"XYZ Ekkamai, 3, Soi Ekkamai 10, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7293617,100.586763"
yauwara,catering,13.7392967,100.5137509,"yauwara, Rama IV Road, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7392967,100.5137509"
Yello,adult,13.7326531,100.5852642,"Yello, Soi Ekkamai 7, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7326531,100.5852642"
Yellow Cloud Craft Beer & Bottle Shop,catering,13.7320266,100.514975,"Yellow Cloud Craft Beer & Bottle Shop, Charoen Krung Road, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7320266,100.514975"
Yes!! R&B Karaoke,building,13.732546,100.585747,"Yes!! R&B Karaoke, Soi Ekkamai 7, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.732546,100.585747"
You32,catering,13.6781968,100.6248024,"You32, Udom Suk Road, Bang Na District, 10260, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.6781968,100.6248024"
Your Steak,catering,13.751574,100.531808,"Your Steak, Phaya Thai Road, Ratchathewi District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.751574,100.531808"
Zak's Wine Pub,pub,13.7428988,100.5562858,วัฒนา,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7428988,100.5562858"
Zaleng,adult,13.7614256,100.5688271,"Zaleng, Soi Ratchadaphisek 4, Huai Khwang District, 10310, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.7614256,100.5688271"
Zanzibar,catering,13.7409373,100.5562383,"Zanzibar, Soi Sukhumvit 11, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7409373,100.5562383"
Zest Bar & Terrace,catering,13.7379818,100.5595391,"Zest Bar & Terrace, 259, Sukhumvit Road, Khlong Toei District, 10110, Thailand",+6622078000,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7379818,100.5595391"
Zeta,adult,13.7488651,100.5776671,"Zeta, RCA Alley, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7488651,100.5776671"
Zoo bar,catering,13.7604849,100.5030547,"Zoo bar, 19, Prachathipatai Road, Phra Nakhon District, 10200, Thailand",+6626293376,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7604849,100.5030547"
Zookzorn,catering,13.6376339,100.5982619,"Zookzorn, Soi Teng Heng Yu 1, Samrong Nuea Subdistrict Municipality, Thepharak Subdistrict, 10270, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.6376339,100.5982619"
Zoom Skybar & Restaurant,catering,13.7162991,100.5315882,"Zoom Skybar & Restaurant, Soi Naradhiwas Rajanagarindra 8/1, Sathon District, 10120, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7162991,100.5315882"
กินเล่นเล่น คราฟเบีนร์ แอนด์ ค็อกเทล,catering,13.777921,100.4875574,"Kin Len Len Craftbeer & Cocktail, 40/2, Soi Charan Sanit Wong 44, Bang Phlat District, 10700, Thailand",+66 96 241 1973,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.777921,100.4875574"
คอกวัว,building,13.7581916,100.4984835,"Khok Wua, Khao San Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7581916,100.4984835"
จินนี่คาราโอเกะ,catering,13.8569558,100.6475679,"จินนี่คาราโอเกะ, Soi Ram Inthra 65 Yaek 21, Bang Khen District, 10220, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8569558,100.6475679"
ฉัน,catering,13.7218402,100.5829503,"Chun, 1221/25, Soi Sukhumvit 61, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7218402,100.5829503"
ฉุยแฉก,building,13.7230312,100.5204962,"Chui Chaek, 2/7;2/8, Soi Si Lom 19, Bang Rak District, 10500, Thailand",+66 95 994 9191,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7230312,100.5204962"
ชมรมมหาวิทยาลัย-ชาวบ้าน,catering,13.8479972,100.5671496,"ชมรมมหาวิทยาลัย-ชาวบ้าน, 50, Ngam Wong Wan Road, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8479972,100.5671496"
ชาติ,bar,13.7592141,100.4963551,58 ถนนข้าวสาร พระนคร,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7592141,100.4963551"
ซุปเปอร์ เอ,catering,13.7283585,100.5298016,"Super A, Soi Sunflower Place, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7283585,100.5298016"
ซุ้มมือปืน thlgun,catering,13.8025014,100.5980052,"ซุ้มมือปืน thlgun, 4, Lat Phrao District, 10230, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8025014,100.5980052"
ตลิ่งบาร์,catering,13.7546204,100.4865393,"Taling Bar, ซอยบ้านวังหลัง, Bangkok Noi District, 10700, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7546204,100.4865393"
ติวานนท์ คาราโอเกะ,catering,13.8744711,100.5160029,"ติวานนท์ คาราโอเกะ, Soi Tiwanon 29, Nonthaburi City Municipality, Bang Kraso Subdistrict, 11000, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.8744711,100.5160029"
ที่ที่มีปันกับฟ้า,catering,13.873835,100.5261327,"ที่ที่มีปันกับฟ้า, ซอยทานสัมฤทธิ์ 21/3, Nonthaburi City Municipality, Tha Sai Subdistrict, 11000, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.873835,100.5261327"
นั่งชิว กินเล่น,catering,13.7321856,100.7158687,"นั่งชิว กินเล่น, ซอยตลาดนัดปากซอย, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7321856,100.7158687"
น้ำแดง Pub & Restaurant,catering,13.7805916,100.4292015,"น้ำแดง Pub & Restaurant, Borommaratchachonnani Road (frontage), Taling Chan District, 10170, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7805916,100.4292015"
บริษัท ยูนิเวอร์แซล,catering,13.5421729,100.7859896,"บริษัท ยูนิเวอร์แซล, Kheha Bang Phli Road, Bang Phriang Subdistrict, 10560, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.5421729,100.7859896"
บานชื่นรื่นอารมณ์,catering,13.7888497,100.5953667,"บานชื่นรื่นอารมณ์, Soi Lat Phrao 64 Yaek 4, Wang Thonglang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7888497,100.5953667"
บาร์,catering,13.7165133,100.6538421,"บาร์, On Nut Road, Prawet District, 10250, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7165133,100.6538421"
บ้านกบ,adult,13.6981663,100.403242,"Kob's home, Soi Mu Ban Suksan 6, Bang Khae District, 10160, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.6981663,100.403242"
บ้านสวน แสงจันทร์,adult,13.7212498,100.7395841,"Ban Suan Sangjan Nightclub, Soi Lat Krabang 30/4, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7212498,100.7395841"
บ้านเพื่อน รัชโยธิน,building,13.8277398,100.5687776,"Banpuen Ratchayo, 1436/16, Phahon Yothin Road, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8277398,100.5687776"
ปาร์ตี้แคมป์ Picnic park phraeksa,catering,13.5646051,100.6415151,"ปาร์ตี้แคมป์ Picnic park phraeksa, 135, Phraeksa Soi 10, Bhakasa Industrial Estate, 10280, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.5646051,100.6415151"
ปาเต๊ะ,bar,13.8131581,100.5602179,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.8131581,100.5602179"
มหานิยมค็อกเทลบาร์,catering,13.7289739,100.5183215,"Mahaniyom Cocktail Bar, Maha Set Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7289739,100.5183215"
มีสุขคาราโอเกะ,catering,13.6618033,100.4026718,"มีสุขคาราโอเกะ, Soi Ekkachai 94, Bang Bon District, 10150, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.6618033,100.4026718"
ร้าน มีไวน์ ช้อป,catering,13.7288451,100.5357267,"Me wine shop, 12, Sala Daeng Road, Bang Rak District, 10500, Thailand",0809894154,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7288451,100.5357267"
ร้านลับณ ศาลาหกเหลี่ยนม,catering,13.8418775,100.5759812,"ร้านลับณ ศาลาหกเหลี่ยนม, Phahon Yothin Road, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8418775,100.5759812"
ร้านเมามาย รัชดา,catering,13.7668947,100.5680453,"Maomai, ทางหลัก, Din Daeng District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7668947,100.5680453"
ร้านโค้งสัตวแพทย์,catering,13.8461336,100.575738,"ร้านโค้งสัตวแพทย์, Soi Phahon Yothin 43, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8461336,100.575738"
ลงขัน,catering,13.8490412,100.4997224,"Longkan, Nonthaburi Bypass Road, Nonthaburi City Municipality, Talat Khwan Subdistrict, 11000, Thailand",0897707998,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.8490412,100.4997224"
ลานเบียร์ช้าง,adult,13.7047784,100.5030733,"ลานเบียร์ช้าง, Charoen Krung Road, Bang Kho Laem District, 10120, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7047784,100.5030733"
หลักล้าน,catering,13.6485549,100.4808675,"Laklarn, Soi Phutthabucha 36, Bang Mot Subdistrict, 10140, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.6485549,100.4808675"
อาฟเตอร์ซิกซ์ ลาดกระบัง After6,catering,13.7222196,100.7769423,"อาฟเตอร์ซิกซ์ ลาดกระบัง After6, ตลาดต้นไทร, Soi Lat Krabang 13/1, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7222196,100.7769423"
เกษตรสโม,catering,13.8431897,100.5624002,"เกษตรสโม, Soi Vibhavadi Rangsit 46, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8431897,100.5624002"
เกษตรสโม,catering,13.844961,100.5616315,"เกษตรสโม, Soi Vibhavadi Rangsit 50, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.844961,100.5616315"
เก้าอี้ไม้,catering,13.9055339,100.5202541,"เก้าอี้ไม้, Chaeng Watthana Road, Pak Kret Subdistrict, 11120, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.9055339,100.5202541"
เจริญกรุง,bar,13.7394965,100.5126508,607;609 ถนนเจริญกรุง สัมพันธวงศ์,+66 99 448 5646,OSM,"https://www.google.com/maps/search/?api=1&query=13.7394965,100.5126508"
เฉิดฉาย,building,13.7893326,100.470153,"เฉิดฉาย, ถนนคู่ขนานทางพิเศษประจิมรัถยา, Bang Phlat District, 10700, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7893326,100.470153"
เดอะซัน ตะวันคลับ,adult,13.7290879,100.5300301,"The Sun Tawan Club, 7/4, Soi Than Tawan, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7290879,100.5300301"
เดอะวัน@ข้าวสาร,bar,13.7592926,100.4969746,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7592926,100.4969746"
เพชรเกษมพลาซ่า,adult,13.7099005,100.4005885,"เพชรเกษมพลาซ่า, Phet Kasem Road, Bang Khae District, 10160, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7099005,100.4005885"
เมา@ Food & Drink,catering,13.7166264,100.4495686,"เมา@ Food & Drink, Phet Kasem Road, Phasi Charoen District, 10160, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7166264,100.4495686"
เมามาย,catering,13.659363,100.384419,"เมามาย, Bang Bon 3 Road, Bang Bon District, 10150, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.659363,100.384419"
เหล้า ยา ปา ปลิ้น,catering,13.717437,100.4506961,"เหล้า ยา ปา ปลิ้น, Phet Kasem Road, Phasi Charoen District, 10160, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.717437,100.4506961"
เอเบียร์ โฮมบาร์ แอนด์ แกลเลอร์รี่,catering,13.892206,100.560555,"aBeer Home Bar & Gallery, Soi Chaeng Watthana 15/1, Lak Si District, 10210, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.892206,100.560555"
เอเบียร์โฮมบาร์ รัชดา18,catering,13.7842021,100.5800219,"aBeer Home Bar Ratchada18, Soi Ratchadapisek 18, Huai Khwang District, 10310, Thailand",0830380634,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7842021,100.5800219"
เอเบียร์โฮมบาร์แอนด์แกลเลอรี่,catering,13.8922149,100.5605209,"aBeer Home Bar & Gallery, 307, Soi Chaeng Watthana 15/1, Lak Si District, 10210, Thailand",0830380634,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8922149,100.5605209"
แจ้งวัฒนะ,catering,13.904883,100.5202595,"แจ้งวัฒนะ, ซอยสีไชยทอง 2-3, Pak Kret Subdistrict, 11120, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.904883,100.5202595"
แชมป์บาร์,building,13.7390145,100.5531842,"Champs Bar, Soi Sukhumvit 6, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7390145,100.5531842"
โต๋เต๋,building,13.7971859,100.6500178,"โต๋เต๋, Soi Nawamin 87, Bueng Kum District, 10240, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7971859,100.6500178"
โรงเหล้าแสงจันทร์ พระราม 2,catering,13.6572511,100.4292148,"โรงเหล้าแสงจันทร์ พระราม 2, Rama II Road, Bang Khun Thian District, 10150, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.6572511,100.4292148"
โสดSING,building,13.7210147,100.771344,"โสดSING, ซอยลาดกระบัง 42/4, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7210147,100.771344"
ใต้มุ้ง,building,13.7892633,100.4698685,"ใต้มุ้ง, ถนนคู่ขนานทางพิเศษประจิมรัถยา, Bang Phlat District, 10700, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7892633,100.4698685"
ไฉไล,building,13.7779368,100.558351,"ไฉไล, Soi Vibhavadi Rangsit 2, Din Daeng District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7779368,100.558351"
ไว้ลาย,catering,13.7569197,100.5095809,"White Line, Chakkraphatdiphong Road, Pom Prap Sattru Phai District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7569197,100.5095809"
八號,catering,13.7402486,100.5140595,"Ba Hao, 8, Soi Nana, Pom Prap Sattru Phai District, 10100, Thailand",081 454 4959,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7402486,100.5140595"
酒吧街RCA,catering,13.7518024,100.5751773,"酒吧街RCA, Royal City Avenue, Huai Khwang District, 10310, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.7518024,100.5751773"
